manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,number_of_photos,up_counter,duration_listed
Subaru,Outback,automatic,black,240000,2012,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,15500,FALSE,4,6,80
Subaru,Legacy,automatic,silver,325000,2003,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,4650,TRUE,12,10,139
Subaru,Tribeca,automatic,white,140000,2007,gasoline,FALSE,gasoline,3.6,suv,FALSE,owned,all,10700,FALSE,6,11,63
Subaru,Legacy,automatic,blue,121000,2008,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,10300,TRUE,6,28,383
Subaru,Outback,automatic,green,347000,2001,gasoline,FALSE,gasoline,3,universal,FALSE,owned,all,3950,FALSE,8,2,42
Subaru,Justy,mechanical,black,122000,2009,gasoline,FALSE,gasoline,1,hatchback,FALSE,owned,front,6200,FALSE,5,15,89
Subaru,Impreza,automatic,other,289682,2002,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,3000,FALSE,7,36,139
Subaru,Impreza,mechanical,white,98000,2012,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,14500,FALSE,20,16,134
Subaru,XV,automatic,silver,93342,2012,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,13800,FALSE,3,2,57
Subaru,Outback,automatic,other,52000,2015,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,35500,FALSE,6,2,57
Subaru,Forester,automatic,silver,199500,2007,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,7300,FALSE,13,1,42
Subaru,Tribeca,automatic,grey,160934,2011,gas,TRUE,gasoline,3.6,suv,FALSE,owned,all,14000,TRUE,17,13,81
Subaru,Forester,mechanical,green,344400,1997,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,3414.59,TRUE,14,1,45
Subaru,Impreza,mechanical,blue,155000,2005,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,9800,FALSE,8,1,45
Subaru,Impreza,mechanical,blue,97000,2005,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,8200,FALSE,7,36,352
Subaru,Legacy,mechanical,grey,222089,2008,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,10100,FALSE,9,6,91
Subaru,Impreza,mechanical,black,190000,2006,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,11500,FALSE,1,2,60
Subaru,Outback,automatic,other,13000,2018,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,27000,FALSE,9,1,53
Subaru,Legacy,mechanical,red,280000,1990,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,1500,FALSE,13,2,59
Subaru,Forester,automatic,black,150200,2008,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,8999,FALSE,11,10,75
Subaru,Forester,automatic,green,228527,1999,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,4000,FALSE,6,2,57
Subaru,Outback,automatic,silver,180000,2005,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,6500,FALSE,7,4,65
Subaru,Legacy,mechanical,black,350000,1993,gas,TRUE,gasoline,2,sedan,FALSE,owned,front,1000,FALSE,4,7,75
Subaru,Outback,mechanical,blue,449007,2001,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,2500,FALSE,14,17,176
Subaru,Outback,automatic,black,241402,2010,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,13400,FALSE,10,2,59
Subaru,Forester,mechanical,blue,453024,2001,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,3000,FALSE,2,58,197
Subaru,Outback,automatic,black,237000,2005,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,7000,FALSE,5,1,57
Subaru,Legacy,automatic,blue,390000,1997,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,2300,FALSE,13,7,78
Subaru,Forester,automatic,grey,305775,2007,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,9600,FALSE,8,1,58
Subaru,Forester,mechanical,red,518209,1999,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,3500,TRUE,9,1,58
Subaru,Impreza,automatic,silver,287000,2003,gasoline,FALSE,gasoline,2,universal,FALSE,owned,all,3400,FALSE,4,1,58
Subaru,Forester,mechanical,silver,325000,2006,gas,TRUE,gasoline,2,suv,FALSE,owned,all,6800,FALSE,6,1,60
Subaru,Forester,automatic,black,390000,2002,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,4900,FALSE,4,1,60
Subaru,Libero,mechanical,white,300000,1992,gasoline,FALSE,gasoline,1.2,minivan,FALSE,owned,all,800,FALSE,6,1,60
Subaru,Outback,automatic,black,500000,2001,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,3777,FALSE,12,7,88
Subaru,Legacy,mechanical,green,250000,2004,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,4700,TRUE,10,40,117
Subaru,Forester,automatic,blue,179000,2000,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,3600,FALSE,8,1,60
Subaru,Legacy,automatic,grey,999999,1991,gasoline,FALSE,gasoline,2.2,universal,FALSE,emergency,all,400,FALSE,7,2,62
Subaru,Forester,mechanical,green,270000,2008,diesel,FALSE,diesel,2,suv,FALSE,owned,all,10200,FALSE,1,1,63
Subaru,XV,automatic,green,200000,2014,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,all,19500,FALSE,11,1,63
Subaru,Impreza,automatic,green,465000,1998,gas,TRUE,gasoline,2,universal,FALSE,owned,all,3000,FALSE,6,1,65
Subaru,Outback,automatic,black,298533,2008,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,7900,TRUE,12,4,103
Subaru,Legacy,automatic,silver,300000,1990,gasoline,FALSE,gasoline,2.2,universal,FALSE,emergency,all,1150,FALSE,24,7,122
Subaru,Impreza,automatic,grey,138404,2007,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,6500,FALSE,12,1,68
Subaru,Tribeca,automatic,silver,140000,2008,gasoline,FALSE,gasoline,3.6,suv,FALSE,owned,all,10100,FALSE,10,1,68
Subaru,Forester,mechanical,green,276807,1998,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,2750,FALSE,2,1,71
Subaru,Forester,automatic,white,176000,2011,gasoline,FALSE,gasoline,2,universal,FALSE,owned,all,11100,FALSE,6,1,71
Subaru,Legacy,mechanical,blue,140000,2000,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,3500,FALSE,5,1,72
Subaru,Forester,automatic,blue,160000,2012,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,12350,FALSE,17,5,99
Subaru,Forester,automatic,blue,595457,2001,gas,TRUE,gasoline,2.5,suv,FALSE,owned,all,2700,FALSE,5,1,74
Subaru,Impreza,mechanical,silver,58270,2009,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,6750,TRUE,8,1,74
Subaru,Impreza,automatic,silver,222000,2008,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,all,8700,FALSE,35,1,74
Subaru,Impreza,mechanical,blue,172000,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,11000,FALSE,6,1,75
Subaru,Impreza,automatic,silver,274000,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,11500,FALSE,3,1,75
Subaru,Legacy,mechanical,blue,329916,1999,gasoline,FALSE,gasoline,2.2,universal,FALSE,owned,all,2700,FALSE,2,1,78
Subaru,Legacy,automatic,white,260000,1999,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,3400,TRUE,6,4,126
Subaru,Outback,mechanical,black,234000,2009,diesel,FALSE,diesel,2,universal,FALSE,owned,all,9950,FALSE,1,1,79
Subaru,Legacy,automatic,other,280000,2004,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,all,8500,FALSE,11,1,80
Subaru,Tribeca,automatic,blue,300947,2006,gasoline,FALSE,gasoline,3,suv,FALSE,emergency,all,5500,FALSE,6,2,84
Subaru,Forester,mechanical,white,280000,1998,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,4850,FALSE,9,2,86
Subaru,Forester,automatic,blue,156000,2008,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,9150,FALSE,9,2,88
Subaru,Outback,mechanical,other,200000,2004,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,7200,FALSE,8,2,91
Subaru,Impreza,mechanical,red,368000,1994,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,all,948.5,FALSE,4,2,101
Subaru,Outback,automatic,silver,299000,2006,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,7000,FALSE,13,2,113
Subaru,Impreza,mechanical,blue,164000,2002,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,4742.47,FALSE,3,2,117
Subaru,Forester,automatic,white,140013,2008,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,11000,FALSE,10,2,122
Subaru,Outback,automatic,blue,232000,2010,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,14000,FALSE,14,3,129
Subaru,Tribeca,automatic,grey,257495,2007,gasoline,FALSE,gasoline,3.6,suv,FALSE,owned,all,9900,FALSE,1,2,130
Subaru,Forester,automatic,silver,120000,2009,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,12800,FALSE,7,2,136
Subaru,Outback,automatic,green,304166,1998,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,1850,FALSE,7,9,142
Subaru,Forester,automatic,green,257500,2000,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,3000,FALSE,3,2,144
Subaru,Outback,automatic,other,145000,1999,gasoline,FALSE,gasoline,2,universal,FALSE,owned,all,3700,FALSE,11,3,150
Subaru,Forester,automatic,green,265000,2004,gas,TRUE,gasoline,2.5,universal,FALSE,owned,all,6700,FALSE,11,3,152
Subaru,Impreza,automatic,grey,142000,2010,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,all,9777,FALSE,14,46,153
Subaru,Outback,automatic,green,260000,2002,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,4700,FALSE,10,2,154
Subaru,Tribeca,automatic,grey,241402,2008,gasoline,FALSE,gasoline,3.6,suv,FALSE,owned,all,10000,TRUE,10,5,159
Subaru,Outback,automatic,black,289682,2004,gas,TRUE,gasoline,2.5,universal,FALSE,owned,all,7113.72,FALSE,6,5,165
Subaru,Legacy,mechanical,red,212997,2001,gas,TRUE,gasoline,2,sedan,FALSE,owned,all,3800,FALSE,6,16,228
Subaru,Forester,automatic,grey,79000,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,19600,FALSE,6,3,232
Subaru,Legacy,automatic,silver,386243,2002,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,4300,TRUE,8,40,233
Subaru,Tribeca,automatic,black,237000,2006,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,8600,FALSE,27,58,301
Subaru,Impreza,automatic,silver,215000,2005,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,3800,TRUE,11,18,310
Subaru,Impreza,mechanical,blue,190000,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,7100,FALSE,20,62,397
Subaru,Forester,automatic,other,170000,2008,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,9000,TRUE,3,337,955
Subaru,Legacy,mechanical,black,150000,2004,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,all,9000,TRUE,6,859,1153
Subaru,Forester,automatic,violet,275471,2001,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,4000,TRUE,8,197,1322
Subaru,Legacy,automatic,white,225308,2011,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,all,12300,TRUE,10,4,91
Subaru,Outback,automatic,green,233355,2010,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,13500,FALSE,12,1,81
LADA,Vesta,automatic,grey,64400,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,8200,FALSE,6,1,0
LADA,Largus,mechanical,silver,78932,2014,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,7066.3,FALSE,14,1,0
LADA,Vesta,mechanical,brown,46000,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,10600,FALSE,2,12,70
LADA,Largus,mechanical,black,30500,2017,gasoline,FALSE,gasoline,1.6,universal,TRUE,owned,front,8900,FALSE,9,3,6
LADA,Vesta,automatic,red,35460,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,11450,TRUE,20,27,45
LADA,Vesta,mechanical,red,0,2019,gasoline,FALSE,gasoline,1.6,universal,FALSE,new,front,12804.7,FALSE,16,31,56
LADA,XRAY,mechanical,orange,0,2019,gasoline,FALSE,gasoline,1.8,suv,FALSE,new,front,12928,FALSE,15,32,56
LADA,Vesta,automatic,brown,55378,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,11300,TRUE,23,25,51
LADA,Vesta,automatic,orange,7610,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,12900,TRUE,22,15,35
LADA,Vesta,mechanical,blue,18000,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,12500,FALSE,6,15,37
LADA,Vesta,mechanical,black,75000,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,11450,TRUE,22,11,14
LADA,XRAY,mechanical,brown,40000,2018,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,9900,FALSE,4,7,7
LADA,4x4,mechanical,grey,15228,2017,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,6615.76,FALSE,15,8,17
LADA,XRAY,automatic,other,40000,2017,gasoline,FALSE,gasoline,1.8,suv,FALSE,owned,front,9950,TRUE,31,16,33
LADA,4x4,mechanical,black,9000,2017,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,7499,FALSE,8,20,31
LADA,Priora,mechanical,silver,115000,2008,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,3000,FALSE,3,3,7
LADA,Priora,mechanical,black,73000,2011,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,3800,FALSE,8,3,82
LADA,Vesta,automatic,red,38000,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,12999,FALSE,16,48,56
LADA,Vesta,mechanical,orange,13000,2019,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,13300,FALSE,10,10,14
LADA,Priora,mechanical,white,106600,2015,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,5200,TRUE,14,27,31
LADA,Priora,mechanical,grey,320552,2008,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,2850,FALSE,11,16,21
LADA,Vesta,automatic,black,42500,2018,gasoline,FALSE,gasoline,1.8,universal,TRUE,owned,front,11619.08,FALSE,4,11,61
LADA,Vesta,mechanical,grey,15500,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,10433.45,FALSE,7,10,48
LADA,Priora,mechanical,silver,76000,2009,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,3250,FALSE,8,4,6
LADA,4x4,mechanical,blue,110000,2014,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,4850,TRUE,4,2,45
LADA,Vesta,mechanical,white,53000,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,8300,FALSE,10,6,11
LADA,Vesta,mechanical,silver,25000,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,8800,FALSE,14,1,2
LADA,Largus,mechanical,other,135350,2015,gasoline,FALSE,gasoline,1.6,van,FALSE,owned,front,6500,FALSE,2,3,26
LADA,Vesta,automatic,black,94000,2017,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,8000,TRUE,1,29,307
LADA,Granta,mechanical,other,43524,2012,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,5400,TRUE,13,1,2
LADA,111,mechanical,other,256000,1986,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,420,TRUE,7,9,31
LADA,Granta,mechanical,red,0,2019,gasoline,FALSE,gasoline,1.6,liftback,FALSE,new,front,7806.13,FALSE,20,19,35
LADA,XRAY,automatic,red,75000,2017,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,8536.46,FALSE,18,45,65
LADA,4x4,mechanical,blue,131000,2016,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,4900,FALSE,12,29,55
LADA,Vesta,mechanical,brown,49200,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,10700,TRUE,16,13,21
LADA,111,mechanical,red,123456,1977,gasoline,FALSE,gasoline,1.1,sedan,FALSE,emergency,rear,120,FALSE,5,1,2
LADA,Kalina,mechanical,black,71000,2012,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,4400,FALSE,17,16,28
LADA,4x4,mechanical,green,1111,1982,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,all,1400,TRUE,2,2,4
LADA,Priora,mechanical,silver,170000,2008,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,3450,TRUE,8,7,20
LADA,Vesta,mechanical,grey,3150,2019,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,11500,FALSE,6,15,33
LADA,XRAY,automatic,black,2000,2019,gasoline,FALSE,gasoline,1.8,hatchback,TRUE,owned,front,11500,TRUE,1,1,3
LADA,Largus,mechanical,silver,160000,2014,gasoline,FALSE,gasoline,1.6,van,FALSE,owned,front,4000,FALSE,14,5,50
LADA,Vesta,mechanical,grey,15700,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,10907.71,TRUE,16,5,59
LADA,Kalina,mechanical,other,198500,2006,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,1290,FALSE,7,1,4
LADA,Kalina,mechanical,grey,19000,2015,gasoline,FALSE,gasoline,1.5,universal,FALSE,owned,front,7000,FALSE,5,17,66
LADA,Kalina,mechanical,black,25997,2017,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,6876.6,TRUE,9,14,34
LADA,Kalina,mechanical,grey,70000,2015,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,4742.47,FALSE,7,3,85
LADA,Vesta,automatic,red,19800,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9250,FALSE,16,25,90
LADA,Priora,mechanical,black,160000,2009,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,3300,FALSE,9,6,42
LADA,Kalina,mechanical,silver,94000,2014,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,5000,FALSE,19,12,22
LADA,Largus,mechanical,white,195000,2014,gasoline,FALSE,gasoline,1.6,van,FALSE,owned,front,4000,FALSE,10,5,41
LADA,Granta,mechanical,black,71000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,3500,FALSE,4,3,62
LADA,Granta,mechanical,blue,112721,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,4078.54,FALSE,8,3,12
LADA,Granta,mechanical,grey,92,2012,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,3936.26,TRUE,8,10,24
LADA,Vesta,mechanical,grey,151163,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,6924.03,TRUE,10,2,9
LADA,Vesta,mechanical,grey,44000,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,9890,FALSE,11,2,28
LADA,Vesta,mechanical,orange,47000,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,11026.27,FALSE,8,3,20
LADA,Vesta,automatic,orange,50000,2018,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,12000,FALSE,10,45,147
LADA,Vesta,mechanical,black,90000,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,8500,FALSE,15,1,6
LADA,Largus,mechanical,white,85000,2015,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,7400,FALSE,11,15,75
LADA,111,mechanical,red,359000,1995,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,474.25,FALSE,1,1,7
LADA,Vesta,mechanical,brown,17120,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,10950,FALSE,7,6,37
LADA,XRAY,mechanical,red,17000,2018,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,12850,FALSE,8,2,9
LADA,Vesta,mechanical,silver,0,2019,gas,TRUE,gasoline,1.6,sedan,FALSE,new,front,13800,FALSE,24,27,140
LADA,XRAY,mechanical,silver,22500,2018,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,10000,TRUE,3,19,91
LADA,Largus,mechanical,grey,200000,2018,gasoline,FALSE,gasoline,1.6,van,FALSE,owned,front,6800,FALSE,3,4,60
LADA,112,mechanical,silver,240000,2005,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,1090.77,TRUE,12,12,50
LADA,110,mechanical,other,12345,1990,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,rear,400,TRUE,5,2,29
LADA,111,mechanical,other,133000,2000,gasoline,FALSE,gasoline,1.5,universal,FALSE,owned,front,1200,FALSE,15,1,9
LADA,110,mechanical,green,123456,2009,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,1750,FALSE,4,1,9
LADA,Vesta,mechanical,silver,13000,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,12799.96,FALSE,16,10,30
LADA,Vesta,automatic,red,8500,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,13700,FALSE,2,20,90
LADA,Priora,mechanical,other,97000,2012,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,4100,FALSE,7,14,156
LADA,Vesta,mechanical,white,0,2019,gas,TRUE,gasoline,1.6,sedan,FALSE,new,front,12500,FALSE,6,2,27
LADA,Vesta,mechanical,white,40000,2017,gasoline,FALSE,gasoline,1.6,sedan,TRUE,owned,front,9900,FALSE,9,8,53
LADA,Vesta,mechanical,red,15000,2018,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9000,FALSE,6,6,84
LADA,Vesta,mechanical,silver,35000,2018,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,10148.91,FALSE,5,3,16
LADA,4x4,mechanical,blue,25800,1981,gasoline,FALSE,gasoline,1.6,suv,FALSE,emergency,all,379.4,TRUE,2,1,12
LADA,4x4,mechanical,white,60000,1995,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,1300,FALSE,1,1,12
LADA,Vesta,mechanical,orange,63081,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,10860.29,TRUE,13,18,42
LADA,Vesta,mechanical,orange,47900,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,11239.69,TRUE,12,12,31
LADA,Vesta,mechanical,silver,40000,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,8773.12,FALSE,5,9,53
LADA,Vesta,mechanical,white,109000,2017,gas,TRUE,gasoline,1.6,sedan,FALSE,owned,front,7999,FALSE,1,1,12
LADA,Vesta,automatic,brown,50000,2017,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,9500,FALSE,6,5,61
LADA,4x4,mechanical,silver,66480,2006,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,4000,FALSE,7,1,13
LADA,Largus,mechanical,grey,134000,2014,gas,TRUE,gasoline,1.6,universal,FALSE,owned,front,6500,FALSE,7,3,22
LADA,Vesta,mechanical,red,26000,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,12415.82,FALSE,19,1,14
LADA,4x4,mechanical,yellow,20000,1979,gasoline,FALSE,gasoline,1.6,suv,FALSE,emergency,all,450,TRUE,3,4,34
LADA,XRAY,mechanical,red,20792,2016,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,9300,FALSE,16,31,183
LADA,Vesta,mechanical,brown,22500,2018,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,11974.77,FALSE,5,1,18
LADA,Vesta,automatic,other,66000,2017,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,10300,FALSE,6,7,64
LADA,Vesta,mechanical,grey,69000,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,7500,FALSE,6,4,46
LADA,XRAY,automatic,white,135000,2016,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,7500,FALSE,6,3,70
LADA,4x4,mechanical,red,50000,1997,gasoline,FALSE,gasoline,1.7,pickup,FALSE,owned,all,1000,FALSE,4,1,21
LADA,Granta,mechanical,red,125000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,4000,TRUE,5,1,22
LADA,Vesta,automatic,other,2300,2018,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,11300,FALSE,5,1,23
LADA,Largus,mechanical,white,99000,2016,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,8600,FALSE,13,2,59
LADA,Granta,mechanical,white,65000,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,4500,FALSE,9,2,91
LADA,4x4,mechanical,silver,120000,2010,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,4100,FALSE,9,1,28
LADA,Vesta,mechanical,white,0,2019,gas,TRUE,gasoline,1.6,sedan,FALSE,new,front,12150,FALSE,15,10,156
LADA,Largus,mechanical,other,206000,2015,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,6400,FALSE,6,4,41
LADA,Largus,mechanical,white,148370,2017,gasoline,FALSE,gasoline,1.6,universal,FALSE,emergency,front,3272.31,FALSE,9,1,34
LADA,4x4,mechanical,blue,44000,2015,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,5500,FALSE,11,1,34
LADA,Vesta,mechanical,red,29000,2018,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,13500,FALSE,8,1,36
LADA,4x4,mechanical,green,60000,2006,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,6000,TRUE,15,1,41
LADA,4x4,mechanical,grey,8957,2018,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,front,7100,FALSE,29,1,41
LADA,XRAY,mechanical,black,37591,2016,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,8500,FALSE,16,2,45
LADA,Largus,mechanical,silver,15000,2014,gasoline,FALSE,gasoline,1.6,van,FALSE,owned,front,7200,FALSE,9,5,97
LADA,Vesta,mechanical,white,44000,2017,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,10950,FALSE,5,1,42
