Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent
Austria,AUT,2021,1.48,58.995,8955797.0,98.8985428249425,6.459,12.1,81.190243902439,83.7,78.8,228.0,53517.8904509612,,4548093.0,4407703.0,,86.0,6505.0,,,4688653.0,5.0,,14.2,1.17,33.46,100.0
Azerbaijan,AZE,2012,2.0,53.883,9295784.0,66.1386443105831,5.19,3.16,70.36,73.833,66.905,5466.0,7495.86527658099,4.1,4730889.0,4564895.0,1.51,89.0,232.0,29.1805878419231,29.1805878419231,4359293.0,86.0,1.8,11.3,1.47,52.22,77.98
Azerbaijan,AZE,2013,1.98,54.145,9416801.0,66.7258478584109,4.97,3.23,70.881,74.277,67.482,5167.0,7875.34536661549,4.13,4787835.0,4628966.0,1.41,93.0,249.0,28.2339828650537,28.2339828650537,4428280.0,78.0,1.68,11.95,1.5,52.93,80.15
Azerbaijan,AZE,2014,1.97,54.422,9535079.0,67.3096981175523,4.91,3.59,71.116,74.384,67.813,4816.0,7890.84028062087,4.29,4843397.0,4691683.0,1.4,94.0,277.0,26.4192082058383,26.4192082058383,4531372.0,76.0,1.64,12.65,1.53,53.63,82.34
Azerbaijan,AZE,2015,1.94,54.714,9649341.0,67.8897827342271,4.96,4.34,71.451,74.788,68.081,4399.0,5500.50364628486,4.08,4897308.0,4752032.0,1.44,96.0,234.0,25.1867220505416,25.1867220505416,4626699.0,71.0,1.61,13.4,1.58,54.32,84.56
Azerbaijan,AZE,2016,1.9,55.021,9757812.0,68.4656824045065,5.0,4.42,72.004,75.587,68.411,3895.0,3880.6852276838,4.08,4949205.0,4808608.0,1.46,97.0,168.0,24.3527968807853,24.3527968807853,4756797.0,66.0,1.59,14.19,1.62,55.02,85.98
Azerbaijan,AZE,2017,1.75,55.343,9854033.0,69.0369846849635,5.0,4.07,72.248,75.467,68.953,3281.0,4147.1981423222,3.94,4995509.0,4858524.0,1.59,95.0,165.0,23.2421881518978,23.2421881518978,4841518.0,66.0,1.58,15.02,1.67,55.71,99.56
Azerbaijan,AZE,2018,1.73,55.68,9939771.0,69.6032658882812,4.9,3.84,72.76,75.708,69.693,2815.0,4739.7943123408,3.9,5036324.0,4903447.0,1.97,95.0,178.0,23.2360923544978,23.2360923544978,4925538.0,63.0,1.56,15.87,1.72,56.38,99.75
Azerbaijan,AZE,2019,1.81,56.031,10024283.0,70.1640650702162,5.0,4.18,73.102,75.832,70.23,2663.0,4805.75371765917,3.9,5076093.0,4948191.0,1.97,94.0,197.0,22.023834941184,22.023834941184,5191677.0,60.0,1.56,16.76,1.78,57.05,99.93
Azerbaijan,AZE,2020,1.7,56.397,10093121.0,70.6733099660733,7.24,5.85,66.868,70.998,62.986,2444.0,4229.91064904503,,5110146.0,4982975.0,2.49,79.0,243.0,21.7269999756599,21.7269999756599,5165410.0,58.0,,17.64,1.83,57.72,100.0
Azerbaijan,AZE,2021,1.52,56.776,10137750.0,71.1463482447038,6.04,4.7,69.366,73.287,65.646,2173.0,5408.04535175023,,5135000.0,5002750.0,,89.0,249.0,,,5263181.0,62.0,,18.52,1.9,58.39,100.0
"Bahamas, The",BHS,2012,1.744,82.532,382061.0,,14.02,5.3190918,72.753,75.922,69.509,68.0,28059.6553953426,2.81,197810.0,184251.0,4.37,98.0,1492.44909668,18.0358159965462,18.0358159965462,211907.0,,,,,,
"Bahamas, The",BHS,2013,1.51,82.596,385650.0,,16.18,5.59409571,73.024,76.295,69.684,63.0,26956.5668352133,2.78,199843.0,185807.0,4.36,97.0,1532.22961426,17.7211235938828,17.7211235938828,215010.0,,,,,,
"Bahamas, The",BHS,2014,1.673,82.668,389131.0,,13.8,5.53944159,73.366,76.639,70.013,61.0,28201.556802208,2.71,201821.0,187310.0,4.35,96.0,1590.94995117,18.5387484151285,18.5387484151285,218498.0,,,,,,
"Bahamas, The",BHS,2015,1.576,82.746,392697.0,,12.0,5.16048241,73.104,76.372,69.76,62.0,29722.4068429349,2.79,203844.0,188854.0,4.36,95.0,1558.79882813,19.1256311837319,19.1256311837319,221828.0,,,,,,
"Bahamas, The",BHS,2016,1.496,82.832,395976.0,,12.7,5.68248844,73.537,76.938,70.067,58.0,29661.1410792573,,205736.0,190240.0,4.37,94.0,1698.39001465,18.49778336767,18.49778336767,225308.0,,,,,,
"Bahamas, The",BHS,2017,1.426,82.925,399020.0,,9.8,6.70352888,73.632,77.17,70.04,56.0,30666.8838654704,2.93,207529.0,191491.0,4.38,94.0,2076.14160156,18.3612464143857,18.3612464143857,228906.0,,,,,,
"Bahamas, The",BHS,2018,1.412,83.025,401906.0,,10.0,5.98263836,73.806,77.32,70.225,54.0,31389.9269978552,2.72,209250.0,192656.0,4.39,90.0,1898.81311035,18.5796799431178,18.5796799431178,232371.0,,,,,,
"Bahamas, The",BHS,2019,1.398,83.132,404557.0,,10.011,5.82275152,71.205,73.83,68.445,71.0,32173.9581814182,2.7,210821.0,193737.0,4.39,89.0,1898.85632324,18.5659528939643,18.5659528939643,235402.0,,,,,,
"Bahamas, The",BHS,2020,1.394,83.245,406471.0,,12.804,7.64700842,72.677,76.27,69.102,53.0,24499.1647620617,2.69,211965.0,194506.0,3.65,83.0,1824.87536621,18.9393918728687,18.9393918728687,221416.0,,,,,,
"Bahamas, The",BHS,2021,1.389,83.365,407906.0,,11.694,7.13872051,71.598,75.096,68.121,53.0,27871.3723259771,2.68,212878.0,195028.0,,86.0,1961.67785645,,,230610.0,,,,,,
Bahrain,BHR,2012,2.161,88.762,1224939.0,98.919324454004,1.2,4.10642147,79.081,80.369,78.03,135.0,25102.726348527,2.0,459516.0,765423.0,2.14,99.0,1030.84655762,70.0606736033788,70.0606736033788,699050.0,21.0,10.26,27.97,3.24,62.41,99.94
Bahrain,BHR,2013,2.164,88.835,1261673.0,98.917405842651,1.182,4.30853891,79.246,80.646,78.126,133.0,25790.7303121382,2.01,474410.0,787263.0,2.08,99.0,1111.21826172,68.1447019157403,68.1447019157403,722754.0,19.0,2.63,28.5,3.21,62.88,99.93
Bahrain,BHR,2014,2.158,88.915,1311134.0,98.9154872312981,1.146,4.41240263,79.328,80.813,78.2,134.0,25464.760097715,1.96,500430.0,810704.0,2.0,99.0,1123.62695313,59.1499735070702,59.1499735070702,742612.0,17.0,10.44,29.05,3.18,63.33,99.93
Bahrain,BHR,2015,2.131,88.999,1362142.0,98.9135686199451,1.166,4.97671938,79.405,80.84,78.342,136.0,22850.6653959938,1.9,520442.0,841699.0,1.89,98.0,1134.46166992,71.5594978371491,71.5594978371491,768564.0,15.0,10.43,29.54,3.16,63.78,99.93
Bahrain,BHR,2016,2.073,89.09,1409661.0,98.9116500085922,1.195,4.86051178,79.557,81.033,78.462,135.0,22877.9351764172,1.84,532635.0,877025.0,1.77,99.0,1111.42993164,64.2193035294402,64.2193035294402,801959.0,12.0,10.86,30.03,3.14,64.21,99.93
Bahrain,BHR,2017,2.006,89.186,1456834.0,98.9097313972392,1.196,4.51235676,79.689,81.116,78.612,131.0,24315.4975906804,1.77,544637.0,912197.0,1.65,97.0,1098.74328613,61.237494601176,61.237494601176,837075.0,12.0,11.44,30.53,3.12,64.6,99.93
Bahrain,BHR,2018,1.93,89.287,1487340.0,98.9078127858863,1.202,4.12745667,79.857,81.195,78.816,127.0,25415.8466249472,1.8,555346.0,931994.0,1.58,99.0,1049.0612793,71.8872328410934,71.8872328410934,860599.0,12.0,12.1,31.07,3.1,64.94,99.92
Bahrain,BHR,2019,1.857,89.394,1494188.0,98.9058941745334,1.226,3.95980334,80.019,81.319,78.98,121.0,25869.1129129041,1.74,560779.0,933409.0,1.58,99.0,1024.39050293,59.9655174851019,59.9655174851019,864408.0,14.0,12.47,31.65,3.09,65.25,99.92
Bahrain,BHR,2020,1.832,89.506,1477469.0,98.9039755631804,1.767,4.71684837,79.174,80.433,78.165,114.0,23433.1872362574,,557039.0,920430.0,1.25,98.0,1105.3248291,58.4950629834781,58.4950629834781,840235.0,15.0,,32.37,3.08,65.55,99.92
Bahrain,BHR,2021,1.811,89.622,1463265.0,98.9039755631804,1.551,4.26834059,78.76,80.018,77.757,104.0,26850.0033915702,,554616.0,908649.0,,98.0,1146.47277832,,,833682.0,15.0,,33.18,3.07,65.85,99.92
Bangladesh,BGD,2012,2.209,31.993,152090649.0,55.3036924501787,4.075,2.3537879,69.554,71.831,67.605,108877.0,876.521652869848,0.63,76192087.0,75898562.0,0.005,94.0,23.89686203,65.1638389348551,65.1638389348551,58662413.0,221.0,2.15,1.42,22.78,12.53,96.25
Bangladesh,BGD,2013,2.184,32.762,154030139.0,55.6668781318431,4.426,2.29574466,69.565,72.54,67.108,103928.0,973.828617573534,0.59,77243140.0,76786999.0,0.005,96.0,27.40725899,64.3758949024465,64.3758949024465,59781774.0,221.0,1.95,1.53,21.85,13.2,96.48
Bangladesh,BGD,2014,2.152,33.535,155961299.0,56.0454778209341,4.406,2.27915168,69.986,72.42,67.876,99477.0,1108.52251321179,0.6,78287731.0,77673568.0,0.005,97.0,30.29579544,68.3283645116627,68.3283645116627,60904130.0,221.0,1.8,1.65,20.96,13.89,96.7
Bangladesh,BGD,2015,2.114,34.308,157830000.0,56.4401978281453,4.382,2.27217698,70.491,72.739,68.498,94770.0,1236.4354555046,0.77,79294197.0,78535803.0,0.005,98.0,33.53680038,64.1084295201163,64.1084295201163,62009866.0,221.0,1.79,1.77,20.09,14.61,96.93
Bangladesh,BGD,2016,2.097,35.083,159784568.0,56.850799030472,4.35,2.38938212,71.09,73.325,69.085,90767.0,1659.88817301175,0.8,80325176.0,79459393.0,0.005,98.0,39.55920792,63.6784141329752,63.6784141329752,63166277.0,221.0,1.69,1.9,18.72,15.36,97.15
Bangladesh,BGD,2017,2.043,35.858,161793964.0,57.277601417181,4.372,2.36720181,71.788,73.95,69.822,86666.0,1815.47222007199,0.85,81371533.0,80422431.0,0.005,98.0,42.27734375,58.3439766448258,58.3439766448258,67164738.0,221.0,1.62,2.04,17.4,16.13,97.38
Bangladesh,BGD,2018,2.04,36.632,163683958.0,57.7207449544889,4.532,2.31622243,72.567,74.346,70.889,83121.0,1963.31244102476,0.88,82369393.0,81314565.0,0.005,98.0,44.74491119,59.513577848333,59.513577848333,68748318.0,221.0,1.63,2.19,16.13,16.93,97.6
Bangladesh,BGD,2019,2.031,37.405,165516222.0,58.180213270118,4.693,2.25762248,72.806,75.09,70.713,80606.0,2122.03765230231,0.88,83352043.0,82164179.0,0.005,98.0,47.66782379,50.3645265388691,50.3645265388691,70248864.0,221.0,1.65,2.35,14.93,17.74,97.83
Bangladesh,BGD,2020,2.003,38.177,167420951.0,58.6559977739333,5.828,2.27063942,71.968,73.957,70.187,77714.0,2233.76728192962,,84357236.0,83063714.0,0.092,98.0,50.66413116,42.3813762359965,42.3813762359965,70941233.0,221.0,,2.52,13.77,18.57,98.05
Bangladesh,BGD,2021,1.981,38.946,169356251.0,59.129846395272,5.815,2.36492991,72.381,74.267,70.599,74844.0,2457.96446570157,,85358163.0,83998088.0,,98.0,57.93856812,,,73234222.0,221.0,,2.7,12.68,19.42,98.23
Barbados,BRB,2012,1.645,31.553,276197.0,,11.59,7.77819967,76.099,78.031,73.989,42.0,16736.9218347773,6.47,144282.0,131915.0,8.48,87.0,1298.25585938,21.1846141376653,21.1846141376653,146825.0,1.7,0.46,21.07,3.22,54.26,98.44
Barbados,BRB,2013,1.63,31.429,276865.0,,11.55,7.39825487,76.275,78.213,74.163,41.0,16952.1344337493,6.47,144561.0,132304.0,8.64,91.0,1249.76574707,21.7944467458479,21.7944467458479,148815.0,1.7,0.0,21.63,3.22,54.67,98.45
Barbados,BRB,2014,1.62,31.328,277493.0,,12.17,6.96651411,76.476,78.436,74.342,39.0,16980.0270637458,6.05,144824.0,132669.0,8.85,94.0,1179.06518555,22.3938111163809,22.3938111163809,143390.0,2.1,0.3,22.19,3.21,55.06,98.46
Barbados,BRB,2015,1.614,31.249,278083.0,,9.803,6.83201313,76.65,78.591,74.54,38.0,17040.4176091311,6.03,145073.0,133010.0,9.18,97.0,1158.39306641,24.1787536225197,24.1787536225197,144417.0,0.0,0.31,22.75,3.21,55.44,98.47
Barbados,BRB,2016,1.613,31.193,278649.0,,8.247,6.83736086,76.815,78.724,74.737,37.0,17398.9870769319,6.03,145315.0,133334.0,9.4,97.0,1185.16308594,24.4150757393389,24.4150757393389,148685.0,1.2,0.31,23.33,3.21,55.82,98.48
Barbados,BRB,2017,1.615,31.159,279187.0,,8.622,6.65253401,76.936,78.841,74.863,36.0,17910.7830952014,6.11,145542.0,133644.0,9.49,90.0,1186.16967773,23.2878109296981,23.2878109296981,147106.0,0.0,0.31,23.93,3.2,56.2,98.49
Barbados,BRB,2018,1.619,31.147,279688.0,,8.322,6.45336485,77.067,78.958,75.013,35.0,18335.9500586368,6.06,145752.0,133936.0,9.47,95.0,1173.62854004,23.2651852221243,23.2651852221243,146039.0,0.41,0.31,24.52,3.2,56.57,98.5
Barbados,BRB,2019,1.623,31.158,280180.0,,8.413,6.20015001,77.257,79.123,75.23,34.0,19156.0398672282,5.74,145957.0,134222.0,9.47,90.0,1172.40539551,23.3255430894091,23.3255430894091,143823.0,0.0,0.32,25.13,3.2,56.95,98.51
Barbados,BRB,2020,1.628,31.191,280693.0,,9.756,7.37276554,77.393,79.21,75.418,33.0,17028.4137830299,5.66,146165.0,134528.0,8.22,85.0,1238.5871582,23.7309657842996,23.7309657842996,141156.0,2.4,,25.76,3.19,57.33,98.51
Barbados,BRB,2021,1.633,31.246,281200.0,,9.417,8.09043312,77.571,79.359,75.629,32.0,17586.3300142247,,146366.0,134833.0,,82.0,1400.43579102,,,142587.0,0.41,,26.4,3.2,57.72,98.51
Belarus,BLR,2012,1.62,75.697,9446836.0,91.5589142752632,5.97,5.25,71.9658536585366,77.6,66.6,429.0,6953.21591683101,10.45,5077517.0,4369319.0,14.22,98.0,355.0,18.0675396231787,18.0675396231787,5108408.0,63.0,9.97,18.17,1.43,51.34,98.09
Belarus,BLR,2013,1.668,76.199,9443211.0,92.3110094176091,5.946,5.7,72.4707317073171,77.9,67.3,418.0,7998.0802045456,10.24,5076616.0,4366594.0,13.18,98.0,444.0,18.9735248940446,18.9735248940446,5112243.0,59.0,27.87,18.58,1.39,51.24,97.94
Belarus,BLR,2014,1.696,76.693,9448515.0,92.4042254331142,5.911,5.39,72.9707317073171,78.4,67.8,399.0,8341.29014337961,10.08,5080019.0,4368497.0,11.96,97.0,438.0,19.3974713758219,19.3974713758219,5116472.0,51.0,26.33,18.98,1.35,51.13,97.78
Belarus,BLR,2015,1.724,77.181,9461076.0,92.4967065541388,5.881,6.07,73.6243902439025,78.9,68.6,377.0,5967.06856034227,10.02,5087057.0,4374019.0,11.04,99.0,353.0,17.6059281150121,17.6059281150121,5123402.0,50.0,24.33,19.39,1.3,51.01,97.63
Belarus,BLR,2016,1.733,77.661,9469379.0,92.5880037699573,5.844,5.91,73.8268292682927,79.0,68.9,350.0,5039.77560949445,9.84,5091613.0,4377765.0,10.55,98.0,291.0,15.8319434819688,15.8319434819688,5126557.0,42.0,24.19,19.81,1.26,50.88,97.47
Belarus,BLR,2017,1.541,78.134,9458989.0,92.6783157111893,5.648,5.76,74.1292682926829,79.2,69.3,304.0,5785.53397723676,9.78,5086699.0,4372291.0,10.64,97.0,325.0,15.7775132293532,15.7775132293532,5119698.0,37.0,23.27,20.24,1.22,50.74,97.32
Belarus,BLR,2018,1.448,78.595,9438785.0,92.766544664735,4.763,5.53,74.1756097560976,79.4,69.2,254.0,6360.05310087258,9.71,5077117.0,4361667.0,10.9,97.0,342.0,16.9825400264261,16.9825400264261,5099979.0,31.0,22.8,20.66,1.18,50.58,97.17
Belarus,BLR,2019,1.382,79.044,9419758.0,92.8526695974362,4.165,5.86,74.2268292682927,79.4,69.3,222.0,6837.76832136779,9.69,5069468.0,4350290.0,10.9,98.0,390.0,15.6177925850738,15.6177925850738,5079798.0,29.0,21.2,21.06,1.14,50.41,97.01
Belarus,BLR,2020,1.474,79.483,9379952.0,92.9371107737105,4.049,6.41,72.4572195121951,77.866,67.306,202.0,6542.8645398436,,5052036.0,4327916.0,11.63,97.0,408.0,14.6089903841381,14.6089903841381,5044592.0,28.0,,21.45,1.1,50.25,97.35
Belarus,BLR,2021,1.483,79.91,9302585.0,93.0194027257802,3.9,6.57,72.3706829268293,77.697,67.298,184.0,7489.71894713888,,5014609.0,4287977.0,,98.0,468.0,,,5014861.0,28.0,,21.82,1.07,50.08,98.14
Belgium,BEL,2012,1.8,97.744,11106932.0,99.6562942460374,7.542,10.50204754,80.3853658536585,83.1,77.8,446.0,44670.5606845101,6.03,5655983.0,5450949.0,11.33,99.0,4704.47265625,15.2150084633195,15.2150084633195,4910968.0,9.4,11.8,19.22,1.14,44.45,100.0
Belgium,BEL,2013,1.76,97.789,11159407.0,99.6646061190648,8.425,10.57661152,80.5878048780488,83.2,78.1,434.0,46757.9518559598,5.96,5679319.0,5480089.0,11.47,99.0,4954.92431641,14.3697873081768,14.3697873081768,4962050.0,9.3,11.89,19.35,1.15,44.64,100.0
Belgium,BEL,2014,1.74,97.833,11209057.0,99.6729240850562,8.523,10.60909367,81.2878048780488,83.9,78.8,424.0,47764.0715120833,5.87,5700881.0,5508176.0,11.56,99.0,5080.125,12.9003587052878,12.9003587052878,4978926.0,9.1,12.13,19.5,1.16,44.85,100.0
Belgium,BEL,2015,1.7,97.876,11274196.0,99.6812368611916,8.482,10.79745102,80.9926829268293,83.4,78.7,415.0,41008.296719472,5.85,5729707.0,5544490.0,11.24,99.0,4442.40136719,13.3390429399775,13.3390429399775,4989597.0,9.5,11.66,19.67,1.17,45.07,100.0
Belgium,BEL,2016,1.68,97.919,11331422.0,99.6895596365475,7.83,10.79354668,81.4390243902439,84.0,79.0,407.0,42012.6227191016,5.77,5754446.0,5576976.0,10.79,98.0,4542.79492188,12.3939007132505,12.3939007132505,4997187.0,10.0,11.66,19.87,1.19,45.3,100.0
Belgium,BEL,2017,1.65,97.961,11375158.0,99.6978690492953,7.086,10.79855728,81.4926829268293,83.9,79.2,400.0,44198.4823908691,5.66,5772621.0,5602537.0,10.38,98.0,4782.64697266,12.7691577876359,12.7691577876359,5086330.0,9.3,11.93,20.08,1.22,45.54,100.0
Belgium,BEL,2018,1.62,98.001,11427054.0,99.7061859928,5.948,10.86148262,81.5951219512195,83.9,79.4,391.0,47544.9811472757,5.61,5794664.0,5632391.0,10.28,98.0,5176.98388672,12.4925874999047,12.4925874999047,5144068.0,9.2,11.91,20.3,1.26,45.79,100.0
Belgium,BEL,2019,1.6,98.041,11488980.0,99.7145045402121,5.36,10.79477787,81.9951219512195,84.3,79.8,381.0,46641.7214017087,5.56,5821746.0,5667234.0,10.28,97.0,5049.57714844,11.2143791835506,11.2143791835506,5194405.0,9.0,11.84,20.53,1.3,46.04,100.0
Belgium,BEL,2020,1.55,98.079,11538604.0,99.7228120895798,5.555,11.19751263,80.6951219512195,83.0,78.5,369.0,45587.968308319,5.52,5842749.0,5695855.0,9.43,97.0,5104.02539063,11.2160664677018,11.2160664677018,5167188.0,7.8,,20.78,1.36,46.3,100.0
Belgium,BEL,2021,1.6,98.117,11586195.0,99.7311343274755,6.264,11.04290771,81.790243902439,84.3,79.4,362.0,51863.8311565054,5.48,5863808.0,5722387.0,,98.0,5680.23144531,,,5259744.0,8.1,,21.04,1.42,46.57,100.0
Belize,BLZ,2012,2.555,45.246,337059.0,,8.38,4.36242819,73.245,76.13,70.714,113.0,5635.52152550234,1.08,167988.0,169071.0,6.15,98.0,246.298172,23.7091047742089,23.7091047742089,138977.0,29.0,1.63,25.11,2.49,60.18,93.32
Belize,BLZ,2013,2.53,45.282,344688.0,,8.349,4.43660116,73.666,76.266,71.35,111.0,5865.47090174488,1.08,171620.0,173067.0,6.27,95.0,261.2244873,26.8732782139428,26.8732782139428,144234.0,40.0,1.54,25.74,2.54,60.78,94.1
Belize,BLZ,2014,2.491,45.335,352335.0,,8.244,4.88208723,73.311,76.341,70.674,109.0,6031.54840210944,1.03,175274.0,177061.0,6.37,95.0,296.24938965,26.766330789615,26.766330789615,151065.0,23.0,1.48,26.37,2.43,61.35,94.87
Belize,BLZ,2015,2.438,45.406,359871.0,,7.578,4.65365601,73.187,76.486,70.357,105.0,6098.60007958976,0.96,178905.0,180965.0,6.34,94.0,285.84985352,27.5566748212023,27.5566748212023,156821.0,25.0,1.42,27.03,2.44,61.91,95.65
Belize,BLZ,2016,2.394,45.495,367313.0,,7.0,4.76508141,73.399,76.668,70.584,100.0,6099.95710191497,0.94,182514.0,184798.0,6.15,95.0,292.99127197,25.608806996967,25.608806996967,162580.0,37.0,1.37,27.71,2.4,62.47,96.43
Belize,BLZ,2017,2.36,45.601,374693.0,,6.596,4.61620188,73.562,76.845,70.731,96.0,6049.3919477765,1.04,186106.0,188588.0,5.92,88.0,281.6338501,26.1751165590281,26.1751165590281,166748.0,36.0,1.52,28.41,2.34,63.01,97.21
Belize,BLZ,2018,2.345,45.724,382066.0,,7.899,4.74657917,73.703,77.021,70.84,92.0,6001.02426184093,1.03,189707.0,192359.0,5.71,96.0,287.60293579,26.7474102969967,26.7474102969967,170728.0,30.0,1.52,29.14,2.33,63.54,98.0
Belize,BLZ,2019,2.106,45.866,389095.0,,9.053,4.81374073,73.931,77.247,71.062,85.0,6134.21523305713,,193151.0,195944.0,5.71,98.0,298.96051025,26.1465334719171,26.1465334719171,174493.0,27.0,1.72,29.88,2.3,64.07,98.0
Belize,BLZ,2020,1.999,46.025,394921.0,,10.7,5.30974436,72.854,76.626,69.564,75.0,5185.1580697602,,196111.0,198810.0,3.67,79.0,279.65802002,28.6518070195516,28.6518070195516,172620.0,27.0,,30.65,2.28,64.6,98.0
Belize,BLZ,2021,2.01,46.201,400031.0,,10.157,4.98043823,70.47,74.332,67.119,71.0,6060.96822340845,,198800.0,201231.0,,83.0,310.19500732,,,177472.0,27.0,,31.45,2.24,65.14,98.0
Benin,BEN,2012,5.347,44.125,10014078.0,,2.415,3.07562971,58.716,59.775,57.627,25555.0,1112.56953619685,0.48,5018490.0,4995588.0,8.82,80.0,34.21852112,51.5628188212507,51.5628188212507,4004243.0,66.0,12.58,4.07,10.33,19.94,56.88
Benin,BEN,2013,5.345,44.642,10308730.0,,2.113,2.86880755,58.965,60.213,57.696,25786.0,1214.29556540248,0.47,5163111.0,5145619.0,8.67,77.0,34.83580017,42.0881252510416,42.0881252510416,4056023.0,64.0,12.53,10.21,10.21,20.27,57.27
Benin,BEN,2014,5.348,45.166,10614844.0,,1.892,2.69111967,59.125,60.265,57.962,26069.0,1251.50476511083,0.46,5313453.0,5301391.0,8.45,74.0,33.67948914,42.0112596872744,42.0112596872744,4105299.0,61.0,12.39,10.49,10.11,20.59,57.66
Benin,BEN,2015,5.319,45.695,10932783.0,,1.855,2.72813416,59.377,60.682,58.058,26283.0,1041.65252312918,0.44,5469779.0,5463004.0,8.1,74.0,28.41767883,66.6561284323416,66.6561284323416,4152214.0,60.0,12.18,10.79,10.03,20.91,58.06
Benin,BEN,2016,5.303,46.229,11260085.0,,1.835,2.79549599,59.539,60.731,58.332,26461.0,1049.82030361083,0.43,5630820.0,5629265.0,7.9,76.0,29.34768677,59.4793406242621,59.4793406242621,4195476.0,59.0,12.13,11.11,9.97,21.25,58.45
Benin,BEN,2017,5.269,46.768,11596779.0,,1.722,2.66813827,59.856,61.199,58.505,26582.0,1095.27445827386,0.44,5796573.0,5800206.0,8.09,76.0,29.22344017,58.3879587239383,58.3879587239383,4235801.0,58.0,12.02,11.46,8.29,21.59,58.84
Benin,BEN,2018,5.199,47.312,11940683.0,,1.473,2.88632059,60.14,61.354,58.916,26531.0,1194.43821512774,0.46,5965949.0,5974735.0,8.35,76.0,34.44770432,54.0562679352757,54.0562679352757,4273806.0,56.0,12.0,11.82,8.18,21.95,59.24
Benin,BEN,2019,5.13,47.861,12290444.0,,1.402,2.50914454,60.454,61.858,59.05,26339.0,1170.88599492622,0.42,6138319.0,6152125.0,8.35,76.0,29.37922096,46.5625275293874,46.5625275293874,4402996.0,55.0,11.8,12.2,8.08,22.34,59.63
Benin,BEN,2020,5.048,48.415,12643123.0,,1.565,2.46970391,60.088,61.485,58.693,26060.0,1240.73315461172,0.47,6312347.0,6330776.0,8.83,72.0,30.64243507,51.0478241974862,51.0478241974862,4496108.0,54.0,,12.6,7.98,22.74,60.03
Benin,BEN,2021,4.973,48.972,12996895.0,,1.694,2.58129549,59.821,61.445,58.221,25773.0,1360.91147388169,0.45,6487184.0,6509711.0,,76.0,35.12914658,,,4560387.0,53.0,,13.02,7.89,23.17,60.4
Bhutan,BTN,2012,2.138,36.371,721145.0,34.1660022880683,2.05,3.61913681,69.326,71.091,67.836,390.0,2689.79286575487,1.77,337498.0,383648.0,0.9,97.0,83.64318848,38.1315714688966,38.1315714688966,332058.0,197.0,2.46,4.83,5.59,29.64,93.14
Bhutan,BTN,2013,2.087,37.149,728889.0,38.0903976008666,2.87,3.70787191,69.707,71.451,68.233,369.0,2624.76519363139,1.75,341210.0,387678.0,0.85,97.0,85.9859848,37.4162437152675,37.4162437152675,342591.0,186.0,2.54,5.13,5.25,30.67,94.42
Bhutan,BTN,2014,2.027,37.918,736357.0,42.7610959855505,2.63,3.55791116,70.049,71.798,68.567,348.0,2793.93130333726,1.73,344791.0,391565.0,0.57,99.0,86.81033325,40.2981530542455,40.2981530542455,334024.0,182.0,2.54,5.45,4.93,31.74,95.71
Bhutan,BTN,2015,1.957,38.678,743274.0,47.4590667445968,2.45,3.75701189,70.343,72.072,68.875,328.0,2899.22829354394,1.72,348088.0,395186.0,0.32,99.0,96.52057648,37.4856911286561,37.4856911286561,342466.0,163.0,2.58,10.16,4.64,32.85,96.99
Bhutan,BTN,2016,1.835,39.428,749761.0,52.0890914501162,2.737,3.57613945,70.602,72.317,69.141,303.0,3097.96123360501,1.7,351127.0,398635.0,0.18,98.0,97.18308258,36.9416122831151,36.9416122831151,347144.0,190.0,2.58,10.81,4.37,34.0,98.01
Bhutan,BTN,2017,1.704,40.167,756121.0,56.5907498867424,3.039,3.3407371,70.847,72.576,69.371,275.0,3427.17384540098,1.69,354282.0,401839.0,0.2,98.0,103.39090729,33.8115150358203,33.8115150358203,352124.0,143.0,2.69,11.51,4.12,35.16,98.66
Bhutan,BTN,2018,1.569,40.895,762096.0,60.8267760838514,3.35,3.2427721,71.129,72.914,69.602,248.0,3389.77730275615,1.72,357467.0,404630.0,0.2,97.0,101.69933319,34.0838819368766,34.0838819368766,357395.0,148.0,2.67,12.24,3.88,36.33,98.71
